Cruise,Day,Time,TimeStamp,Conductivity,Density [kg/m3],Salinity [PSU],Temperature1 [C],Chlorophyll [raw],Turbidity [raw],TurbidityNTU,Chlorophyll [ug/L],O2 Saturation [%],O2 Concentration [raw],Temperature2 [C],O2 Concentration [mg/L],Temperature3 [C],Depth [m],Pressure [kPa],DateTime,Latitude [N],Longitude [E],Distance [m]
August,8/31/19,10:46:12,1567284372,56.567,1020.201,33.295,30.723,NA,NA,NA,NA,127.096,297.083,30.536,9.506656,30.387,0.99540045,114.092,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:13,1567284373,56.547,1020.197,33.286,30.716,4130,765,4.3615,49.3922,NA,NA,NA,NA,30.384,1.050103175,114.6415,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:14,1567284374,56.5265,1020.1815,33.2685,30.722,3093,606,3.3916,36.8445,120.409,281.852,30.453,9.019264,30.381,1.1048059,115.191,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:15,1567284375,56.535,1020.187,33.275,30.721,NA,NA,NA,NA,114.619,268.61,30.386,8.59552,30.374,1.16602915,115.806,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:16,1567284376,56.526,1020.18,33.267,30.725,2076,462,2.5132,24.5388,109.712,257.364,30.329,8.235648,30.362,1.24049255,116.554,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:17,1567284377,56.496,1020.177,33.257,30.71,1780,416,2.2326,20.9572,NA,NA,NA,NA,30.3555,1.255474825,116.7045,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:18,1567284378,56.448,1020.158,33.229,30.705,1625,395,2.1045,19.0817,104.989,246.163,30.357,7.877216,30.349,1.2704571,116.855,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:19,1567284379,56.439,1020.1625,33.23,30.694,1503,388,2.0618,17.6055,101.252,237.461,30.342,7.598752,30.334,1.29325405,117.084,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:20,1567284380,56.423,1020.161,33.224,30.686,1256,361,1.8971,14.6168,96.691,227.043,30.271,7.265376,30.327,1.31953525,117.348,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:21,1567284381,56.403,1020.161,33.219,30.675,1058,342,1.7812,12.221,NA,NA,NA,NA,30.32,1.34581645,117.612,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:22,1567284382,56.404,1020.172,33.228,30.6625,1014,331,1.7141,11.6886,91.254,214.476,30.217,6.863232,30.304,1.38205265,117.976,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:23,1567284383,56.375,1020.169,33.218,30.648,912,323,1.6653,10.4544,87.072,204.674,30.209,6.549568,30.294,1.41510325,118.308,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:24,1567284384,56.3575,1020.1695,33.2135,30.6385,825,326,1.6836,9.4017,82.015,192.845,30.192,6.17104,30.2825,1.455669875,118.7155,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:25,1567284385,56.327,1020.17,33.206,30.62,758,323,1.6653,8.591,76.953,181.085,30.146,5.79472,30.271,1.4962365,119.123,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:26,1567284386,56.341,1020.174,33.212,30.623,715,331,1.7141,8.0707,NA,NA,NA,NA,30.258,1.54591195,119.622,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:27,1567284387,56.3135,1020.176,33.2075,30.6045,608,355,1.8605,6.776,72.866,171.555,30.117,5.48976,30.251,1.562287925,119.7865,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:28,1567284388,56.294,1020.176,33.202,30.594,NA,NA,NA,NA,68.994,162.456,30.11,5.198592,30.244,1.5786639,119.951,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:29,1567284389,56.281,1020.181,33.202,30.58,523,380,2.013,5.7475,64.982,153.12,30.068,4.89984,30.228,1.6103208,120.269,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:30,1567284390,56.2785,1020.1955,33.2135,30.5615,492,390,2.074,5.3724,NA,NA,NA,NA,30.211,1.6712454,120.881,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:31,1567284391,56.271,1020.201,33.216,30.551,449,403,2.1533,4.8521,61.04,143.943,30.024,4.606176,30.2045,1.682842975,120.9975,8/31/19 20:46,21.27799,-157.820928,493.7644377
August,8/31/19,10:46:32,1567284392,56.251,1020.205,33.2135,30.534,455,405,2.1655,4.9247,57.142,134.813,29.996,4.314016,30.198,1.69444055,121.114,8/31/19 20:46,21.27799,-157.82093,493.9125365
August,8/31/19,10:46:33,1567284393,56.251,1020.225,33.229,30.511,417,411,2.2021,4.4649,53.558,126.428,29.964,4.045696,30.178,1.7228123,121.399,8/31/19 20:46,21.27799,-157.82093,493.9125365
August,8/31/19,10:46:34,1567284394,56.241,1020.233,33.233,30.496,416,410,2.196,4.4528,NA,NA,NA,NA,30.164,1.77328415,121.906,8/31/19 20:46,21.27799,-157.820932,494.060678
August,8/31/19,10:46:35,1567284395,56.229,1020.233,33.23,30.4885,NA,NA,NA,NA,49.027,115.834,29.913,3.706688,30.155,1.789062825,122.0645,8/31/19 20:46,21.27799,-157.820932,494.060678
August,8/31/19,10:46:36,1567284396,56.216,1020.246,33.236,30.466,347,456,2.4766,3.6179,43.964,103.903,29.896,3.324896,30.146,1.8048415,122.223,8/31/19 20:46,21.27799,-157.820932,494.060678
August,8/31/19,10:46:37,1567284397,56.222,1020.271,33.259,30.44,344,439,2.3729,3.5816,39.767,94.02,29.874,3.00864,30.134,1.85013675,122.678,8/31/19 20:46,21.27799,-157.820932,494.060678
August,8/31/19,10:46:38,1567284398,56.2095,1020.272,33.256,30.4315,NA,NA,NA,NA,NA,NA,NA,NA,30.1265,1.850584725,122.6825,8/31/19 20:46,21.27799,-157.820932,494.060678
August,8/31/19,10:46:39,1567284399,56.199,1020.297,33.273,30.397,345,455,2.4705,3.5937,36.224,85.644,29.873,2.740608,30.119,1.8510327,122.687,8/31/19 20:46,21.27799,-157.820933,494.1347648
August,8/31/19,10:46:40,1567284400,56.2375,1020.3285,33.309,30.382,NA,NA,NA,NA,33.729,79.726,29.887,2.551232,30.103,1.86268005,122.804,8/31/19 20:46,21.27799,-157.820935,494.2829703
August,8/31/19,10:46:41,1567284401,56.239,1020.346,33.323,30.362,351,435,2.3485,3.6663,31.562,74.603,29.888,2.387296,30.092,1.84595565,122.636,8/31/19 20:46,21.27799,-157.820935,494.2829703
August,8/31/19,10:46:42,1567284402,56.236,1020.361,33.334,30.342,385,413,2.2143,4.0777,28.54,67.494,29.858,2.159808,30.087,1.856458175,122.7415,8/31/19 20:46,21.27799,-157.820935,494.2829703
August,8/31/19,10:46:43,1567284403,56.235,1020.369,33.3405,30.333,NA,NA,NA,NA,NA,NA,NA,NA,30.082,1.8669607,122.847,8/31/19 20:46,21.277992,-157.820935,494.4387671
August,8/31/19,10:46:44,1567284404,56.246,1020.386,33.357,30.319,377,412,2.2082,3.9809,25.669,60.718,29.845,1.942976,30.069,1.8804995,122.983,8/31/19 20:46,21.277992,-157.820937,494.5869686
August,8/31/19,10:46:45,1567284405,56.246,1020.398,33.366,30.306,477,390,2.074,5.1909,23.279,55.064,29.847,1.762048,30.065,1.8838842,123.017,8/31/19 20:46,21.277992,-157.820938,494.6610853
August,8/31/19,10:46:46,1567284406,56.241,1020.407,33.3725,30.2925,395,410,2.196,4.1987,21.567,51.001,29.861,1.632032,30.061,1.8872689,123.051,8/31/19 20:46,21.277993,-157.820938,494.7389678
August,8/31/19,10:46:47,1567284407,56.245,1020.425,33.388,30.273,382,411,2.2021,4.0414,NA,NA,NA,NA,30.05,1.92698935,123.45,8/31/19 20:46,21.277993,-157.82094,494.8872099
August,8/31/19,10:46:48,1567284408,56.2505,1020.44,33.401,30.259,405,403,2.1533,4.3197,19.859,46.974,29.845,1.503168,30.042,1.927288,123.453,8/31/19 20:46,21.277993,-157.820942,495.0354945
